ID,COLLECTION,BASE_ID,NAME,TAX_ID,FAMILY,SOURCE,MEDLINE,TYPE,DESCRIPTION,CLASS,CONSENSUS,COMMENT
10966,CORE,MA0764,ETV4,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10966,CORE,MA0764,ETV4,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10966,CORE,MA0764,ETV4,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10967,CORE,MA0765,ETV5,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10968,CORE,MA0156,FEV,9606,Ets-related factors,23332764,20517297,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10969,CORE,MA0766,GATA5,9606,GATA-type zinc fingers,23332764,1638017,HT-SELEX,,Other C4 zinc finger-type factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10970,CORE,MA0767,GCM2,9606,GCM factors,23332764,8962155,HT-SELEX,,GCM domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10971,CORE,MA0768,LEF1,9606,TCF-7-related factors,23332764,19443739,HT-SELEX,,High-mobility group (HMG) domain factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10973,CORE,MA0770,HSF2,9606,HSF factors,23332764,12027891,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10974,CORE,MA0771,HSF4,9606,HSF factors,23332764,25850300,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10975,CORE,MA0772,IRF7,9606,Interferon-regulatory factors,23332764,10938111,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10976,CORE,MA0052,MEF2A,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10977,CORE,MA0773,MEF2D,9606,Regulators of differentiation,23332764,25217591,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10978,CORE,MA0498,MEIS1,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10979,CORE,MA0774,MEIS2,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10980,CORE,MA0775,MEIS3,9606,TALE-type homeo domain factors,23332764,9405651,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10981,CORE,MA0776,MYBL1,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10982,CORE,MA0777,MYBL2,9606,Myb/SANT domain factors,23332764,21998171,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10983,CORE,MA0105,NFKB1,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10984,CORE,MA0778,NFKB2,9606,NF-kappaB-related factors,23332764,20066093,HT-SELEX,,Rel homology region (RHR) factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10985,CORE,MA0779,PAX1,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10986,CORE,MA0780,PAX3,9606,Paired plus homeo domain,23332764,19458195,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10987,CORE,MA0781,PAX9,9606,Paired domain only,23332764,19132093,HT-SELEX,,Paired box factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10988,CORE,MA0782,PKNOX1,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10989,CORE,MA0783,PKNOX2,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10989,CORE,MA0783,PKNOX2,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10989,CORE,MA0783,PKNOX2,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10989,CORE,MA0783,PKNOX2,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10989,CORE,MA0783,PKNOX2,9606,TALE-type homeo domain factors,23332764,25233378,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
